director	movie	year	rating	votes	cover	fcover
Jean Renoir	 Le déjeuner sur l'herbe	 1959	 7.0	 567	 http://ia.media-imdb.com/images/M/MV5BMTQxMjEyNjA0N15BMl5BanBnXkFtZTcwMDI0NjI2Mg@@._V1._CR121,0,211,356._SX83_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTQxMjEyNjA0N15BMl5BanBnXkFtZTcwMDI0NjI2Mg@@._V1._CR121,0,211,356._SX83_SY140_.jpg
Jean Renoir	 Elena et les hommes	 1956	 6.4	 1144	 http://ia.media-imdb.com/images/M/MV5BMjA5NzAyMTc2NF5BMl5BanBnXkFtZTgwNjMyMDIxMTE@._V1._CR24,41,295,418._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjA5NzAyMTc2NF5BMl5BanBnXkFtZTgwNjMyMDIxMTE@._V1._CR24,41,295,418._SX99_SY140_.jpg
Jean Renoir	 French Cancan	 1954	 7.6	 2529	 http://ia.media-imdb.com/images/M/MV5BMjE4MTk3MDY5MV5BMl5BanBnXkFtZTgwOTA0NzM3NDE@._V1._SX100_SY137_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjE4MTk3MDY5MV5BMl5BanBnXkFtZTgwOTA0NzM3NDE@.jpg
Jean Renoir	 Le carrosse d'or	 1952	 7.3	 1781	 http://ia.media-imdb.com/images/M/MV5BMTcwMDY2NDY0Nl5BMl5BanBnXkFtZTgwODkwMjk5MDE@._V1._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTcwMDY2NDY0Nl5BMl5BanBnXkFtZTgwODkwMjk5MDE@.jpg
Jean Renoir	 The River	 1951	 7.6	 3917	 http://ia.media-imdb.com/images/M/MV5BMjE0MTYwMjcwNl5BMl5BanBnXkFtZTcwMDQzMDgyMQ@@._V1._CR12,34,339,463._SX100_SY137_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjE0MTYwMjcwNl5BMl5BanBnXkFtZTcwMDQzMDgyMQ@@._V1._CR12,34,339,463._SX100_SY137_.jpg
Jean Renoir	 The Woman on the Beach	 1947	 6.6	 1200	 http://ia.media-imdb.com/images/M/MV5BMjAyOTQwNzgwN15BMl5BanBnXkFtZTcwODQ2NzY3MQ@@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjAyOTQwNzgwN15BMl5BanBnXkFtZTcwODQ2NzY3MQ@@.jpg
Jean Renoir	 The Diary of a Chambermaid	 1946	 6.8	 861	 http://ia.media-imdb.com/images/M/MV5BMTIwNzU2NDU4MF5BMl5BanBnXkFtZTYwMTY5NjE5._V1._CR12,25,258,407._SX89_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTIwNzU2NDU4MF5BMl5BanBnXkFtZTYwMTY5NjE5._V1._CR12,25,258,407._SX89_SY140_.jpg
Jean Renoir	 The Southerner	 1945	 7.4	 1710	 http://ia.media-imdb.com/images/M/MV5BMTU3OTg1Mzg5Nl5BMl5BanBnXkFtZTcwODk3ODU1NQ@@._V1._CR37,33,280,417._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTU3OTg1Mzg5Nl5BMl5BanBnXkFtZTcwODk3ODU1NQ@@._V1._CR37,33,280,417._SX94_SY140_.jpg
Jean Renoir	 This Land Is Mine	 1943	 7.6	 1854	 http://ia.media-imdb.com/images/M/MV5BMjEzOTc2NDQ5OV5BMl5BanBnXkFtZTcwNzA2NDMzMQ@@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjEzOTc2NDQ5OV5BMl5BanBnXkFtZTcwNzA2NDMzMQ@@.jpg
Jean Renoir	 The Amazing Mrs. Holliday	 1943	 6.6	 180	 http://ia.media-imdb.com/images/M/MV5BMTM0OTg2MDU2NF5BMl5BanBnXkFtZTcwNTQ1ODgxMQ@@._V1._SX77_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTM0OTg2MDU2NF5BMl5BanBnXkFtZTcwNTQ1ODgxMQ@@.jpg
Jean Renoir	 Swamp Water	 1941	 7.2	 984	 http://ia.media-imdb.com/images/M/MV5BMTIwODQ2MTgxM15BMl5BanBnXkFtZTYwNzAwMDc4._V1._SX90_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTIwODQ2MTgxM15BMl5BanBnXkFtZTYwNzAwMDc4.jpg
Jean Renoir	 Tosca	 1941	 6.2	 46	 NA	 NA
Jean Renoir	 La règle du jeu	 1939	 8.1	 19523	 http://ia.media-imdb.com/images/M/MV5BMTA4MjI2MTU1OTleQTJeQWpwZ15BbWU4MDE5NTAzOTEx._V1._SX100_SY139_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTA4MjI2MTU1OTleQTJeQWpwZ15BbWU4MDE5NTAzOTEx.jpg
Jean Renoir	 La bête humaine	 1938	 7.7	 4804	 http://ia.media-imdb.com/images/M/MV5BMTcyNzUxMTYwNl5BMl5BanBnXkFtZTgwMzIxNjQ0MjE@._V1._SX96_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTcyNzUxMTYwNl5BMl5BanBnXkFtZTgwMzIxNjQ0MjE@.jpg
Jean Renoir	 La Marseillaise	 1938	 7.2	 732	 http://ia.media-imdb.com/images/M/MV5BMjE0NDM4NDYzOF5BMl5BanBnXkFtZTgwMTQ0NTQ0MjE@._V1._SX93_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjE0NDM4NDYzOF5BMl5BanBnXkFtZTgwMTQ0NTQ0MjE@.jpg
Jean Renoir	 La grande illusion	 1937	 8.2	 24687	 http://ia.media-imdb.com/images/M/MV5BMTg3MTI5NTk0N15BMl5BanBnXkFtZTgwMjU1MDM5MTE@._V1._SX100_SY136_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTg3MTI5NTk0N15BMl5BanBnXkFtZTgwMjU1MDM5MTE@.jpg
Jean Renoir	 Les bas-fonds	 1936	 7.8	 2147	 http://ia.media-imdb.com/images/M/MV5BMTcyOTU1OTU1Nl5BMl5BanBnXkFtZTgwMjQ5NTQ5MTE@._V1._SX100_SY127_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTcyOTU1OTU1Nl5BMl5BanBnXkFtZTgwMjQ5NTQ5MTE@.jpg
Jean Renoir	 Le crime de Monsieur Lange	 1936	 7.5	 1852	 http://ia.media-imdb.com/images/M/MV5BMTU5MTA1MDU0Ml5BMl5BanBnXkFtZTgwNjMyODgwMzE@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTU5MTA1MDU0Ml5BMl5BanBnXkFtZTgwNjMyODgwMzE@.jpg
Jean Renoir	 Toni	 1935	 7.4	 909	 http://ia.media-imdb.com/images/M/MV5BMTUzOTI0MTI2NV5BMl5BanBnXkFtZTcwMDg4MDMzMQ@@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTUzOTI0MTI2NV5BMl5BanBnXkFtZTcwMDg4MDMzMQ@@.jpg
Jean Renoir	 Madame Bovary	 1934	 6.6	 274	 NA	 NA
Jean Renoir	 Chotard et Cie	 1933	 6.1	 63	 NA	 NA
Jean Renoir	 Boudu sauvé des eaux	 1932	 7.6	 3632	 http://ia.media-imdb.com/images/M/MV5BMjM0MDMyOTExNF5BMl5BanBnXkFtZTgwMDc4NzYwMjE@._V1._SX100_SY139_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjM0MDMyOTExNF5BMl5BanBnXkFtZTgwMDc4NzYwMjE@.jpg
Jean Renoir	 La nuit du carrefour	 1932	 6.7	 370	 NA	 NA
Jean Renoir	 La chienne	 1931	 7.7	 2090	 http://ia.media-imdb.com/images/M/MV5BMTk0OTEyODMzOF5BMl5BanBnXkFtZTgwOTY2OTk3MTE@._V1._SX100_SY80_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTk0OTEyODMzOF5BMl5BanBnXkFtZTgwOTY2OTk3MTE@.jpg
Jean Renoir	 On purge bébé	 1931	 6.2	 178	 NA	 NA
Jean Renoir	 Le bled	 1929	 6.4	 42	 NA	 NA
Jean Renoir	 Le tournoi dans la cité	 1928	 6.6	 39	 NA	 NA
Jean Renoir	 Tire au flanc	 1928	 6.4	 161	 http://ia.media-imdb.com/images/M/MV5BMjAzNTg3ODYzM15BMl5BanBnXkFtZTcwMDMyOTI0MQ@@._V1._CR29,1,245,345._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjAzNTg3ODYzM15BMl5BanBnXkFtZTcwMDMyOTI0MQ@@._V1._CR29,1,245,345._SX99_SY140_.jpg
Jean Renoir	 Marquitta	 1927	 7.1	 16	 http://ia.media-imdb.com/images/M/MV5BMjMyMjY2MDc1Ml5BMl5BanBnXkFtZTgwNzU3MTUxMzE@._V1._SX100_SY66_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjMyMjY2MDc1Ml5BMl5BanBnXkFtZTgwNzU3MTUxMzE@.jpg
Jean Renoir	 Nana	 1926	 6.9	 484	 http://ia.media-imdb.com/images/M/MV5BODIzMDExMTA4NV5BMl5BanBnXkFtZTgwODkzOTA5MTE@._V1._SX93_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BODIzMDExMTA4NV5BMl5BanBnXkFtZTgwODkzOTA5MTE@.jpg
Jean Renoir	 La fille de l'eau	 1925	 6.9	 380	 http://ia.media-imdb.com/images/M/MV5BMTUzMDQ3ODI5NF5BMl5BanBnXkFtZTgwNzE0OTA5MTE@._V1._SX93_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTUzMDQ3ODI5NF5BMl5BanBnXkFtZTgwNzE0OTA5MTE@.jpg
Jean Renoir	 Une vie sans joie	 1924	 6.5	 95	 http://ia.media-imdb.com/images/M/MV5BMTc5MzExMjQ3Nl5BMl5BanBnXkFtZTcwNTYyOTI0MQ@@._V1._CR0,0,242,345._SX98_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTc5MzExMjQ3Nl5BMl5BanBnXkFtZTcwNTYyOTI0MQ@@._V1._CR0,0,242,345._SX98_SY140_.jpg
Leo McCarey	 Satan Never Sleeps	 1962	 6.0	 479	 http://ia.media-imdb.com/images/M/MV5BMTM2ODU0NjAzM15BMl5BanBnXkFtZTcwNDQxNzcyMQ@@._V1._SX98_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTM2ODU0NjAzM15BMl5BanBnXkFtZTcwNDQxNzcyMQ@@.jpg
Leo McCarey	 Rally 'Round the Flag, Boys!	 1958	 6.0	 839	 http://ia.media-imdb.com/images/M/MV5BMTYxNTE5Mzk4NV5BMl5BanBnXkFtZTcwNTA1Nzg0MQ@@._V1._SX98_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTYxNTE5Mzk4NV5BMl5BanBnXkFtZTcwNTA1Nzg0MQ@@.jpg
Leo McCarey	 An Affair to Remember	 1957	 7.6	 20716	 http://ia.media-imdb.com/images/M/MV5BNDkxODc3MDE3NV5BMl5BanBnXkFtZTcwMzEyMzU3Mg@@._V1._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BNDkxODc3MDE3NV5BMl5BanBnXkFtZTcwMzEyMzU3Mg@@.jpg
Leo McCarey	 My Son John	 1952	 5.5	 414	 http://ia.media-imdb.com/images/M/MV5BMjIxNTk4NzQ0NV5BMl5BanBnXkFtZTcwNTcxNzQyMg@@._V1._SX92_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjIxNTk4NzQ0NV5BMl5BanBnXkFtZTcwNTcxNzQyMg@@.jpg
Leo McCarey	 Good Sam	 1948	 6.3	 426	 http://ia.media-imdb.com/images/M/MV5BNjIwNzI1MjgyNF5BMl5BanBnXkFtZTcwNTg0MDYxMQ@@._V1._SX78_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BNjIwNzI1MjgyNF5BMl5BanBnXkFtZTcwNTg0MDYxMQ@@.jpg
Leo McCarey	 The Bells of St. Mary's	 1945	 7.5	 5260	 http://ia.media-imdb.com/images/M/MV5BMTY1NjU1MzUzNF5BMl5BanBnXkFtZTcwMTkwNDgxMQ@@._V1._SX78_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTY1NjU1MzUzNF5BMl5BanBnXkFtZTcwMTkwNDgxMQ@@.jpg
Leo McCarey	 Going My Way	 1944	 7.3	 6933	 http://ia.media-imdb.com/images/M/MV5BMTUxNjU1NjMwM15BMl5BanBnXkFtZTYwNTA0NjM5._V1._SX78_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTUxNjU1NjMwM15BMl5BanBnXkFtZTYwNTA0NjM5.jpg
Leo McCarey	 Once Upon a Honeymoon	 1942	 6.5	 1833	 http://ia.media-imdb.com/images/M/MV5BMTk4NjY1NjE1OV5BMl5BanBnXkFtZTgwMzYzOTgwMzE@._V1._SX93_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTk4NjY1NjE1OV5BMl5BanBnXkFtZTgwMzYzOTgwMzE@.jpg
Leo McCarey	 Love Affair	 1939	 7.4	 2911	 http://ia.media-imdb.com/images/M/MV5BMTg0NDI2NzI0Ml5BMl5BanBnXkFtZTgwNTI4MzgxMTE@._V1._SX97_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTg0NDI2NzI0Ml5BMl5BanBnXkFtZTgwNTI4MzgxMTE@.jpg
Leo McCarey	 The Awful Truth	 1937	 8.0	 12993	 http://ia.media-imdb.com/images/M/MV5BNzMwMTU0MTk2Nl5BMl5BanBnXkFtZTgwMTUyMjkzMjE@._V1._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BNzMwMTU0MTk2Nl5BMl5BanBnXkFtZTgwMTUyMjkzMjE@.jpg
Leo McCarey	 Make Way for Tomorrow	 1937	 8.3	 4599	 http://ia.media-imdb.com/images/M/MV5BNjI0NDUwNTQ0NV5BMl5BanBnXkFtZTgwNzIwOTkzNDE@._V1._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BNjI0NDUwNTQ0NV5BMl5BanBnXkFtZTgwNzIwOTkzNDE@.jpg
Leo McCarey	 The Milky Way	 1936	 6.7	 1138	 http://ia.media-imdb.com/images/M/MV5BMTU1NTI2MzkyOF5BMl5BanBnXkFtZTgwMzczODYwMjE@._V1._SX98_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTU1NTI2MzkyOF5BMl5BanBnXkFtZTgwMzczODYwMjE@.jpg
Leo McCarey	 Ruggles of Red Gap	 1935	 7.8	 2590	 http://ia.media-imdb.com/images/M/MV5BMjIwNzQyOTYyNF5BMl5BanBnXkFtZTgwMzUxODgwMzE@._V1._SX89_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjIwNzQyOTYyNF5BMl5BanBnXkFtZTgwMzUxODgwMzE@.jpg
Leo McCarey	 Belle of the Nineties	 1934	 6.5	 443	 http://ia.media-imdb.com/images/M/MV5BMTcwMTI4MzEyMV5BMl5BanBnXkFtZTgwNjQzNzc5MTE@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTcwMTI4MzEyMV5BMl5BanBnXkFtZTgwNjQzNzc5MTE@.jpg
Leo McCarey	 Six of a Kind	 1934	 6.9	 475	 http://ia.media-imdb.com/images/M/MV5BMTY5NzQ5MjU0NV5BMl5BanBnXkFtZTgwMzIyMzQwMjE@._V1._SX100_SY118_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTY5NzQ5MjU0NV5BMl5BanBnXkFtZTgwMzIyMzQwMjE@.jpg
Leo McCarey	 Duck Soup	 1933	 8.0	 45574	 http://ia.media-imdb.com/images/M/MV5BMTUyNDkzNzM1M15BMl5BanBnXkFtZTgwNTU5MTM4MTE@._V1._SX93_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTUyNDkzNzM1M15BMl5BanBnXkFtZTgwNTU5MTM4MTE@.jpg
Leo McCarey	 The Kid from Spain	 1932	 7.6	 367	 http://ia.media-imdb.com/images/M/MV5BMTY3NTA3MjE4OV5BMl5BanBnXkFtZTcwNjgzMjYyMQ@@._V1._SX76_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTY3NTA3MjE4OV5BMl5BanBnXkFtZTcwNjgzMjYyMQ@@.jpg
Leo McCarey	 Indiscreet	 1931	 8.0	 1099	 http://ia.media-imdb.com/images/M/MV5BMjA4NDMyMjA2OV5BMl5BanBnXkFtZTgwNzQ5MzczMTE@._V1._SX92_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjA4NDMyMjA2OV5BMl5BanBnXkFtZTgwNzQ5MzczMTE@.jpg
Leo McCarey	 Part Time Wife	 1930	 6.4	 16	 NA	 NA
Leo McCarey	 Let's Go Native	 1930	 6.8	 93	 NA	 NA
Leo McCarey	 Wild Company	 1930	 5.0	 22	 http://ia.media-imdb.com/images/M/MV5BMjI3NTA2MDk0MF5BMl5BanBnXkFtZTgwNjQ2NjgyMjE@._V1._SX74_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjI3NTA2MDk0MF5BMl5BanBnXkFtZTgwNjQ2NjgyMjE@.jpg
Leo McCarey	 Freed 'em and Weep	 1929	 NA	 NA	 NA	 NA
Leo McCarey	 Red Hot Rhythm	 1929	 NA	 NA	 NA	 NA
Leo McCarey	 The Sophomore	 1929	 5.3	 15	 NA	 NA
Leo McCarey	 Society Secrets	 1921	 NA	 NA	 NA	 NA
Yavuz Turgul	 Av Mevsimi	 2010	 7.5	 17863	 http://ia.media-imdb.com/images/M/MV5BMTYzMjkzODk4Nl5BMl5BanBnXkFtZTcwOTYzODQxNA@@._V1._SX97_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTYzMjkzODk4Nl5BMl5BanBnXkFtZTcwOTYzODQxNA@@.jpg
Yavuz Turgul	 Gönül Yarasi	 2005	 7.8	 6907	 http://ia.media-imdb.com/images/M/MV5BMjE2NDI4NDAwNV5BMl5BanBnXkFtZTcwNTc5MTA0MQ@@._V1._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjE2NDI4NDAwNV5BMl5BanBnXkFtZTcwNTc5MTA0MQ@@.jpg
Yavuz Turgul	 Eskiya	 1996	 8.5	 33053	 http://ia.media-imdb.com/images/M/MV5BNTQ2NTE5NDUwN15BMl5BanBnXkFtZTcwMTI5NjkzMQ@@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BNTQ2NTE5NDUwN15BMl5BanBnXkFtZTcwMTI5NjkzMQ@@.jpg
Yavuz Turgul	 Gölge Oyunu	 1992	 8.1	 1009	 NA	 NA
Yavuz Turgul	 Ask Filmlerinin Unutulmaz Yönetmeni	 1990	 7.9	 1102	 NA	 NA
Yavuz Turgul	 Muhsin Bey	 1987	 8.6	 5619	 NA	 NA
Yavuz Turgul	 Fahriye Abla	 1984	 7.2	 306	 NA	 NA
Fred Zinnemann	 Five Days One Summer	 1982	 6.1	 742	 http://ia.media-imdb.com/images/M/MV5BODgyNDI3ODk0MV5BMl5BanBnXkFtZTYwNjAxODc5._V1._SX78_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BODgyNDI3ODk0MV5BMl5BanBnXkFtZTYwNjAxODc5.jpg
Fred Zinnemann	 Julia	 1977	 7.4	 6075	 http://ia.media-imdb.com/images/M/MV5BMTg5NjQ5ODQxMF5BMl5BanBnXkFtZTcwNDk0OTgyMQ@@._V1._SX97_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTg5NjQ5ODQxMF5BMl5BanBnXkFtZTcwNDk0OTgyMQ@@.jpg
Fred Zinnemann	 The Day of the Jackal	 1973	 7.8	 27988	 http://ia.media-imdb.com/images/M/MV5BMTI3NzQxNDE3Ml5BMl5BanBnXkFtZTcwNDAyMTQyMQ@@._V1._SX97_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTI3NzQxNDE3Ml5BMl5BanBnXkFtZTcwNDAyMTQyMQ@@.jpg
Fred Zinnemann	 A Man for All Seasons	 1966	 7.9	 22635	 http://ia.media-imdb.com/images/M/MV5BMTQ3MTM3NTI0OF5BMl5BanBnXkFtZTcwNTI1MjQ4OQ@@._V1._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTQ3MTM3NTI0OF5BMl5BanBnXkFtZTcwNTI1MjQ4OQ@@.jpg
Fred Zinnemann	 Behold a Pale Horse	 1964	 7.0	 1167	 http://ia.media-imdb.com/images/M/MV5BNTQ5NjI4MDQyNV5BMl5BanBnXkFtZTcwMTE1ODcyMQ@@._V1._SX97_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BNTQ5NjI4MDQyNV5BMl5BanBnXkFtZTcwMTE1ODcyMQ@@.jpg
Fred Zinnemann	 The Sundowners	 1960	 7.3	 2722	 http://ia.media-imdb.com/images/M/MV5BMjE4NDI2OTUwMl5BMl5BanBnXkFtZTgwNzg2NjQzMTE@._V1._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjE4NDI2OTUwMl5BMl5BanBnXkFtZTgwNzg2NjQzMTE@.jpg
Fred Zinnemann	 The Nun's Story	 1959	 7.6	 6698	 http://ia.media-imdb.com/images/M/MV5BMTY2NTQxNzIzMV5BMl5BanBnXkFtZTYwMDM3MDQ5._V1._SX74_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTY2NTQxNzIzMV5BMl5BanBnXkFtZTYwMDM3MDQ5.jpg
Fred Zinnemann	 The Old Man and the Sea	 1958	 7.0	 5137	 http://ia.media-imdb.com/images/M/MV5BMTM0OTM5OTAxM15BMl5BanBnXkFtZTcwNDkzNjkyMQ@@._V1._SX97_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTM0OTM5OTAxM15BMl5BanBnXkFtZTcwNDkzNjkyMQ@@.jpg
Fred Zinnemann	 A Hatful of Rain	 1957	 7.2	 779	 http://ia.media-imdb.com/images/M/MV5BMTQzMDUxNjU0MF5BMl5BanBnXkFtZTcwMjA5MzkyMQ@@._V1._SX100_SY101_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTQzMDUxNjU0MF5BMl5BanBnXkFtZTcwMjA5MzkyMQ@@.jpg
Fred Zinnemann	 Oklahoma!	 1955	 7.2	 8281	 http://ia.media-imdb.com/images/M/MV5BMTMxNTcyODY0NV5BMl5BanBnXkFtZTcwMjM1MTEyMQ@@._V1._CR0,27,259,425._SX85_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTMxNTcyODY0NV5BMl5BanBnXkFtZTcwMjM1MTEyMQ@@._V1._CR0,27,259,425._SX85_SY140_.jpg
Fred Zinnemann	 From Here to Eternity	 1953	 7.8	 32289	 http://ia.media-imdb.com/images/M/MV5BMTI5MDk2ODc2M15BMl5BanBnXkFtZTYwNDQ2NDE5._V1._SX97_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTI5MDk2ODc2M15BMl5BanBnXkFtZTYwNDQ2NDE5.jpg
Fred Zinnemann	 The Member of the Wedding	 1952	 7.1	 943	 http://ia.media-imdb.com/images/M/MV5BMTU2MDYyOTQzM15BMl5BanBnXkFtZTcwOTI0MjEyMQ@@._V1._SX77_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTU2MDYyOTQzM15BMl5BanBnXkFtZTcwOTI0MjEyMQ@@.jpg
Fred Zinnemann	 High Noon	 1952	 8.1	 74932	 http://ia.media-imdb.com/images/M/MV5BMTMyNDA3NjU0Ml5BMl5BanBnXkFtZTcwMjA0NDU3NQ@@._V1._CR32,30,293,438._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTMyNDA3NjU0Ml5BMl5BanBnXkFtZTcwMjA0NDU3NQ@@._V1._CR32,30,293,438._SX94_SY140_.jpg
Fred Zinnemann	 Teresa	 1951	 6.5	 306	 NA	 NA
Fred Zinnemann	 The Men	 1950	 7.2	 3145	 http://ia.media-imdb.com/images/M/MV5BMTk1OTM5ODAwOF5BMl5BanBnXkFtZTcwMzA3NDQyMQ@@._V1._SX98_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTk1OTM5ODAwOF5BMl5BanBnXkFtZTcwMzA3NDQyMQ@@.jpg
Fred Zinnemann	 Act of Violence	 1948	 7.5	 2898	 NA	 NA
Fred Zinnemann	 The Search	 1948	 7.9	 2653	 http://ia.media-imdb.com/images/M/MV5BMjAyNTU0NzYwNl5BMl5BanBnXkFtZTcwNDU3NDMxMw@@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjAyNTU0NzYwNl5BMl5BanBnXkFtZTcwNDU3NDMxMw@@.jpg
Fred Zinnemann	 Little Mister Jim	 1947	 5.8	 57	 NA	 NA
Fred Zinnemann	 My Brother Talks to Horses	 1947	 6.1	 182	 NA	 NA
Fred Zinnemann	 The Clock	 1945	 7.5	 2146	 http://ia.media-imdb.com/images/M/MV5BMTgyNzY2NDgyMl5BMl5BanBnXkFtZTcwMDcxODEyMQ@@._V1._SX76_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTgyNzY2NDgyMl5BMl5BanBnXkFtZTcwMDcxODEyMQ@@.jpg
Fred Zinnemann	 The Seventh Cross	 1944	 7.4	 1577	 http://ia.media-imdb.com/images/M/MV5BMTQ5OTMzNDE1MV5BMl5BanBnXkFtZTcwNjA2MjIyMQ@@._V1._SX76_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTQ5OTMzNDE1MV5BMl5BanBnXkFtZTcwNjA2MjIyMQ@@.jpg
Fred Zinnemann	 Eyes in the Night	 1942	 6.8	 783	 http://ia.media-imdb.com/images/M/MV5BMTc0MTkwNTQ0M15BMl5BanBnXkFtZTcwODcwODEzMQ@@._V1._SX98_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTc0MTkwNTQ0M15BMl5BanBnXkFtZTcwODcwODEzMQ@@.jpg
Fred Zinnemann	 Kid Glove Killer	 1942	 6.9	 499	 NA	 NA
Fred Zinnemann	 Redes	 1936	 7.0	 261	 NA	 NA
Fred Zinnemann	 Menschen am Sonntag	 1930	 7.6	 1688	 http://ia.media-imdb.com/images/M/MV5BOTE0MjMzNzc3N15BMl5BanBnXkFtZTgwNDcyNjY2MjE@._V1._SX92_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BOTE0MjMzNzc3N15BMl5BanBnXkFtZTgwNDcyNjY2MjE@.jpg
Preston Sturges	 Les carnets du Major Thompson	 1955	 6.0	 55	 NA	 NA
Preston Sturges	 Vendetta	 1950	 6.0	 52	 NA	 NA
Preston Sturges	 The Beautiful Blonde from Bashful Bend	 1949	 6.2	 496	 http://ia.media-imdb.com/images/M/MV5BMjE3MjM4ODk5MF5BMl5BanBnXkFtZTYwODc4Mjk5._V1._SX97_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjE3MjM4ODk5MF5BMl5BanBnXkFtZTYwODc4Mjk5.jpg
Preston Sturges	 Unfaithfully Yours	 1948	 7.7	 3395	 http://ia.media-imdb.com/images/M/MV5BMTgwNzM2OTM4NF5BMl5BanBnXkFtZTcwMDQ3ODkyMQ@@._V1._SX98_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTgwNzM2OTM4NF5BMl5BanBnXkFtZTcwMDQ3ODkyMQ@@.jpg
Preston Sturges	 The Sin of Harold Diddlebock	 1947	 6.9	 1026	 http://ia.media-imdb.com/images/M/MV5BODIzMjIxMDk4Ml5BMl5BanBnXkFtZTgwNzE0ODYwMjE@._V1._SX91_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BODIzMjIxMDk4Ml5BMl5BanBnXkFtZTgwNzE0ODYwMjE@.jpg
